solution_id,day,day_name,hour,type,engagement,reach,retention,saturation,prod_time
87,1,Martes,12,carousel,0.709137,0.733533,0.771838,0.449176,3.542857
87,5,Sábado,15,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,5,Sábado,11,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,6,Domingo,5,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,3,Jueves,13,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,6,Domingo,23,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,3,Jueves,17,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,2,Miércoles,23,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,0,Lunes,19,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,0,Lunes,15,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,1,Martes,22,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,2,Miércoles,6,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,4,Viernes,16,short,0.709137,0.733533,0.771838,0.449176,3.542857
87,4,Viernes,18,short,0.709137,0.733533,0.771838,0.449176,3.542857
88,1,Martes,21,video,0.584269,0.488706,0.643726,0.038462,2.857143
88,1,Martes,19,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,5,Sábado,19,carousel,0.584269,0.488706,0.643726,0.038462,2.857143
88,3,Jueves,6,image,0.584269,0.488706,0.643726,0.038462,2.857143
88,6,Domingo,23,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,2,Miércoles,23,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,5,Sábado,10,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,2,Miércoles,14,video,0.584269,0.488706,0.643726,0.038462,2.857143
88,3,Jueves,22,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,0,Lunes,11,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,0,Lunes,17,reel,0.584269,0.488706,0.643726,0.038462,2.857143
88,4,Viernes,11,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,4,Viernes,5,short,0.584269,0.488706,0.643726,0.038462,2.857143
88,6,Domingo,16,image,0.584269,0.488706,0.643726,0.038462,2.857143
89,1,Martes,8,image,0.519421,0.476298,0.568887,0.038462,2.228571
89,6,Domingo,0,image,0.519421,0.476298,0.568887,0.038462,2.228571
89,0,Lunes,7,image,0.519421,0.476298,0.568887,0.038462,2.228571
89,4,Viernes,6,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,5,Sábado,15,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,5,Sábado,21,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,6,Domingo,19,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,3,Jueves,22,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,0,Lunes,18,reel,0.519421,0.476298,0.568887,0.038462,2.228571
89,2,Miércoles,21,image,0.519421,0.476298,0.568887,0.038462,2.228571
89,2,Miércoles,23,image,0.519421,0.476298,0.568887,0.038462,2.228571
89,1,Martes,17,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,4,Viernes,16,short,0.519421,0.476298,0.568887,0.038462,2.228571
89,3,Jueves,18,image,0.519421,0.476298,0.568887,0.038462,2.228571
90,0,Lunes,4,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,4,Viernes,18,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,4,Viernes,17,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,6,Domingo,15,reel,0.607489,0.622781,0.678388,0.258242,3.085714
90,1,Martes,8,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,6,Domingo,16,reel,0.607489,0.622781,0.678388,0.258242,3.085714
90,0,Lunes,6,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,3,Jueves,7,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,3,Jueves,0,image,0.607489,0.622781,0.678388,0.258242,3.085714
90,2,Miércoles,2,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,1,Martes,2,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,5,Sábado,14,short,0.607489,0.622781,0.678388,0.258242,3.085714
90,2,Miércoles,22,carousel,0.607489,0.622781,0.678388,0.258242,3.085714
90,5,Sábado,21,short,0.607489,0.622781,0.678388,0.258242,3.085714
91,5,Sábado,11,short,0.354278,0.248688,0.40291,0.038462,1.257143
91,6,Domingo,2,short,0.354278,0.248688,0.40291,0.038462,1.257143
91,0,Lunes,9,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,3,Jueves,8,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,5,Sábado,16,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,4,Viernes,11,carousel,0.354278,0.248688,0.40291,0.038462,1.257143
91,6,Domingo,11,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,3,Jueves,18,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,1,Martes,10,carousel,0.354278,0.248688,0.40291,0.038462,1.257143
91,2,Miércoles,13,carousel,0.354278,0.248688,0.40291,0.038462,1.257143
91,1,Martes,10,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,4,Viernes,5,image,0.354278,0.248688,0.40291,0.038462,1.257143
91,0,Lunes,5,carousel,0.354278,0.248688,0.40291,0.038462,1.257143
91,2,Miércoles,0,carousel,0.354278,0.248688,0.40291,0.038462,1.257143
92,5,Sábado,3,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,1,Martes,21,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,5,Sábado,17,reel,0.682242,0.699513,0.746203,0.321429,3.428571
92,2,Miércoles,22,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,3,Jueves,5,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,0,Lunes,2,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,6,Domingo,15,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,2,Miércoles,18,carousel,0.682242,0.699513,0.746203,0.321429,3.428571
92,0,Lunes,23,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,1,Martes,16,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,3,Jueves,15,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,6,Domingo,6,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,4,Viernes,22,short,0.682242,0.699513,0.746203,0.321429,3.428571
92,4,Viernes,17,short,0.682242,0.699513,0.746203,0.321429,3.428571
93,0,Lunes,8,carousel,0.314876,0.211592,0.355307,0.076923,1.028571
93,4,Viernes,8,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,0,Lunes,5,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,2,Miércoles,5,carousel,0.314876,0.211592,0.355307,0.076923,1.028571
93,2,Miércoles,7,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,6,Domingo,1,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,6,Domingo,18,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,4,Viernes,8,short,0.314876,0.211592,0.355307,0.076923,1.028571
93,1,Martes,17,carousel,0.314876,0.211592,0.355307,0.076923,1.028571
93,1,Martes,2,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,5,Sábado,2,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,3,Jueves,5,image,0.314876,0.211592,0.355307,0.076923,1.028571
93,5,Sábado,6,carousel,0.314876,0.211592,0.355307,0.076923,1.028571
93,3,Jueves,14,carousel,0.314876,0.211592,0.355307,0.076923,1.028571
94,5,Sábado,10,image,0.412305,0.26599,0.464889,0.0,1.371429
94,4,Viernes,7,image,0.412305,0.26599,0.464889,0.0,1.371429
94,0,Lunes,9,short,0.412305,0.26599,0.464889,0.0,1.371429
94,3,Jueves,22,image,0.412305,0.26599,0.464889,0.0,1.371429
94,4,Viernes,15,carousel,0.412305,0.26599,0.464889,0.0,1.371429
94,3,Jueves,14,carousel,0.412305,0.26599,0.464889,0.0,1.371429
94,0,Lunes,0,short,0.412305,0.26599,0.464889,0.0,1.371429
94,2,Miércoles,9,carousel,0.412305,0.26599,0.464889,0.0,1.371429
94,5,Sábado,16,image,0.412305,0.26599,0.464889,0.0,1.371429
94,6,Domingo,11,image,0.412305,0.26599,0.464889,0.0,1.371429
94,1,Martes,7,image,0.412305,0.26599,0.464889,0.0,1.371429
94,1,Martes,17,short,0.412305,0.26599,0.464889,0.0,1.371429
94,6,Domingo,14,image,0.412305,0.26599,0.464889,0.0,1.371429
94,2,Miércoles,3,image,0.412305,0.26599,0.464889,0.0,1.371429
95,1,Martes,8,image,0.546507,0.547792,0.600725,0.038462,2.628571
95,4,Viernes,19,carousel,0.546507,0.547792,0.600725,0.038462,2.628571
95,5,Sábado,15,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,6,Domingo,5,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,3,Jueves,5,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,3,Jueves,23,carousel,0.546507,0.547792,0.600725,0.038462,2.628571
95,5,Sábado,23,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,1,Martes,14,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,0,Lunes,17,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,0,Lunes,21,image,0.546507,0.547792,0.600725,0.038462,2.628571
95,4,Viernes,17,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,2,Miércoles,22,carousel,0.546507,0.547792,0.600725,0.038462,2.628571
95,6,Domingo,18,short,0.546507,0.547792,0.600725,0.038462,2.628571
95,2,Miércoles,19,reel,0.546507,0.547792,0.600725,0.038462,2.628571
96,2,Miércoles,8,reel,0.335431,0.229232,0.374519,0.0,1.314286
96,5,Sábado,3,image,0.335431,0.229232,0.374519,0.0,1.314286
96,5,Sábado,20,image,0.335431,0.229232,0.374519,0.0,1.314286
96,2,Miércoles,1,carousel,0.335431,0.229232,0.374519,0.0,1.314286
96,6,Domingo,1,image,0.335431,0.229232,0.374519,0.0,1.314286
96,6,Domingo,6,short,0.335431,0.229232,0.374519,0.0,1.314286
96,4,Viernes,13,short,0.335431,0.229232,0.374519,0.0,1.314286
96,1,Martes,19,image,0.335431,0.229232,0.374519,0.0,1.314286
96,1,Martes,11,image,0.335431,0.229232,0.374519,0.0,1.314286
96,3,Jueves,4,image,0.335431,0.229232,0.374519,0.0,1.314286
96,0,Lunes,1,reel,0.335431,0.229232,0.374519,0.0,1.314286
96,0,Lunes,6,image,0.335431,0.229232,0.374519,0.0,1.314286
96,3,Jueves,10,carousel,0.335431,0.229232,0.374519,0.0,1.314286
96,4,Viernes,19,image,0.335431,0.229232,0.374519,0.0,1.314286
97,1,Martes,22,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,3,Jueves,19,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,5,Sábado,23,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,2,Miércoles,19,carousel,0.610154,0.690446,0.668097,0.347527,3.085714
97,5,Sábado,18,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,0,Lunes,21,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,6,Domingo,23,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,6,Domingo,22,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,0,Lunes,10,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,2,Miércoles,18,image,0.610154,0.690446,0.668097,0.347527,3.085714
97,3,Jueves,22,image,0.610154,0.690446,0.668097,0.347527,3.085714
97,4,Viernes,2,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,1,Martes,23,short,0.610154,0.690446,0.668097,0.347527,3.085714
97,4,Viernes,8,short,0.610154,0.690446,0.668097,0.347527,3.085714
98,0,Lunes,8,carousel,0.286989,0.214765,0.334059,0.076923,1.028571
98,4,Viernes,20,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,0,Lunes,5,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,2,Miércoles,22,carousel,0.286989,0.214765,0.334059,0.076923,1.028571
98,3,Jueves,7,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,6,Domingo,1,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,6,Domingo,18,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,4,Viernes,21,short,0.286989,0.214765,0.334059,0.076923,1.028571
98,1,Martes,17,carousel,0.286989,0.214765,0.334059,0.076923,1.028571
98,1,Martes,5,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,5,Sábado,1,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,3,Jueves,5,image,0.286989,0.214765,0.334059,0.076923,1.028571
98,5,Sábado,6,carousel,0.286989,0.214765,0.334059,0.076923,1.028571
98,2,Miércoles,14,carousel,0.286989,0.214765,0.334059,0.076923,1.028571
99,0,Lunes,20,reel,0.43917,0.347555,0.484589,0.038462,1.6
99,2,Miércoles,21,image,0.43917,0.347555,0.484589,0.038462,1.6
99,0,Lunes,12,image,0.43917,0.347555,0.484589,0.038462,1.6
99,6,Domingo,0,image,0.43917,0.347555,0.484589,0.038462,1.6
99,4,Viernes,6,short,0.43917,0.347555,0.484589,0.038462,1.6
99,4,Viernes,8,short,0.43917,0.347555,0.484589,0.038462,1.6
99,1,Martes,7,short,0.43917,0.347555,0.484589,0.038462,1.6
99,3,Jueves,22,image,0.43917,0.347555,0.484589,0.038462,1.6
99,2,Miércoles,8,image,0.43917,0.347555,0.484589,0.038462,1.6
99,1,Martes,15,short,0.43917,0.347555,0.484589,0.038462,1.6
99,5,Sábado,16,image,0.43917,0.347555,0.484589,0.038462,1.6
99,3,Jueves,1,image,0.43917,0.347555,0.484589,0.038462,1.6
99,5,Sábado,10,image,0.43917,0.347555,0.484589,0.038462,1.6
99,6,Domingo,14,carousel,0.43917,0.347555,0.484589,0.038462,1.6
